asdf_id,worldpop_pop_count_1km_mosaic.2000.sum,worldpop_pop_count_1km_mosaic.2000.count,worldpop_pop_count_1km_mosaic.2001.sum,worldpop_pop_count_1km_mosaic.2001.count,worldpop_pop_count_1km_mosaic.2003.sum,worldpop_pop_count_1km_mosaic.2003.count,worldpop_pop_count_1km_mosaic.2002.sum,worldpop_pop_count_1km_mosaic.2002.count,worldpop_pop_count_1km_mosaic.2005.sum,worldpop_pop_count_1km_mosaic.2005.count,worldpop_pop_count_1km_mosaic.2004.sum,worldpop_pop_count_1km_mosaic.2004.count,worldpop_pop_count_1km_mosaic.2006.sum,worldpop_pop_count_1km_mosaic.2006.count,worldpop_pop_count_1km_mosaic.2008.sum,worldpop_pop_count_1km_mosaic.2008.count,worldpop_pop_count_1km_mosaic.2007.sum,worldpop_pop_count_1km_mosaic.2007.count,worldpop_pop_count_1km_mosaic.2009.sum,worldpop_pop_count_1km_mosaic.2009.count,worldpop_pop_count_1km_mosaic.2010.sum,worldpop_pop_count_1km_mosaic.2010.count,worldpop_pop_count_1km_mosaic.2011.sum,worldpop_pop_count_1km_mosaic.2011.count,worldpop_pop_count_1km_mosaic.2012.sum,worldpop_pop_count_1km_mosaic.2012.count,worldpop_pop_count_1km_mosaic.2013.sum,worldpop_pop_count_1km_mosaic.2013.count,worldpop_pop_count_1km_mosaic.2014.sum,worldpop_pop_count_1km_mosaic.2014.count,worldpop_pop_count_1km_mosaic.2015.sum,worldpop_pop_count_1km_mosaic.2015.count,worldpop_pop_count_1km_mosaic.2016.sum,worldpop_pop_count_1km_mosaic.2016.count,worldpop_pop_count_1km_mosaic.2017.sum,worldpop_pop_count_1km_mosaic.2017.count,worldpop_pop_count_1km_mosaic.2018.sum,worldpop_pop_count_1km_mosaic.2018.count,worldpop_pop_count_1km_mosaic.2019.sum,worldpop_pop_count_1km_mosaic.2019.count,worldpop_pop_count_1km_mosaic.2020.sum,worldpop_pop_count_1km_mosaic.2020.count,Level,gqid,id,shapeGroup,shapeID,shapeName,shapeType
120,14171.3427734,354.219970703,14440.6347656,354.219970703,14710.8369141,354.219970703,14507.2265625,354.219970703,15365.1054688,354.219970703,15000.9335938,354.219970703,15533.4882812,354.219970703,15976.0996094,354.219970703,15721.96875,354.219970703,15777.4121094,354.219970703,16228.7402344,354.219970703,16208.5869141,354.219970703,16784.0039062,354.219970703,16973.3027344,354.219970703,17263.2050781,354.219970703,17572.6484375,354.219970703,17682.4492188,354.219970703,17974.8105469,354.219970703,18292.0273438,354.219970703,18536.6875,354.219970703,18934.8085938,354.219970703,ADM2,120,120,DOM,DOM-ADM2-62336421B3137389,Galván,ADM2
121,25723.6289062,467.910003662,26362.2773438,467.910003662,28073.3554688,467.910003662,27382.6425781,467.910003662,29979.3398438,467.910003662,29022.8242188,467.910003662,30977.9960938,467.910003662,33423.7304688,467.910003662,32163.3789062,467.910003662,35171.828125,467.910003662,36527.140625,467.910003662,38231.8515625,467.910003662,39806.6757812,467.910003662,41752.6484375,467.910003662,43798.6328125,467.910003662,46012.3125,467.910003662,48560.671875,467.910003662,51197.2890625,467.910003662,54033.3945312,467.910003662,57140.8203125,467.910003662,60474.3554688,467.910003662,ADM2,121,121,DOM,DOM-ADM2-62336421B23823201,Gaspar Hernández,ADM2
122,3103.81860352,297.290008545,3306.56079102,297.290008545,3676.68774414,297.290008545,3496.38842773,297.290008545,4155.89550781,297.290008545,3910.18505859,297.290008545,4452.20800781,297.290008545,4893.99902344,297.290008545,4628.63623047,297.290008545,5149.38964844,297.290008545,5524.34570312,297.290008545,5837.68896484,297.290008545,6316.56494141,297.290008545,6784.13623047,297.290008545,6990.97900391,297.290008545,7610.40380859,297.290008545,8064.87011719,297.290008545,8594.48144531,297.290008545,9169.88867188,297.290008545,9754.20507812,297.290008545,10448.8759766,297.290008545,ADM2,122,122,DOM,DOM-ADM2-62336421B16934408,Guayabal,ADM2
123,3.40282327624e+36,145.190002441,4640.75341797,145.169998169,4699.53125,145.169998169,4676.72900391,145.169998169,4827.86523438,145.169998169,4792.55517578,145.169998169,4869.1015625,145.169998169,5074.93701172,145.169998169,4944.30419922,145.169998169,5166.38671875,145.169998169,5197.90039062,145.169998169,5297.66308594,145.169998169,5448.18505859,145.169998169,5677.22607422,145.169998169,5684.13720703,145.169998169,5817.21777344,145.169998169,5844.45898438,145.169998169,5971.77050781,145.169998169,6067.26123047,145.169998169,6172.59716797,145.169998169,6288.42382812,145.169998169,ADM2,123,123,DOM,DOM-ADM2-62336421B71933720,Jaquimeyes,ADM2
124,18951.5332031,235.349990845,19717.4492188,235.349990845,20687.5625,235.349990845,20268.890625,235.349990845,22042.7539062,235.349990845,21382.6230469,235.349990845,22896.0878906,235.349990845,24523.8964844,235.349990845,23659.8027344,235.349990845,25289.3535156,235.349990845,26410.9296875,235.349990845,27409.4648438,235.349990845,28622.9179688,235.349990845,29751.2421875,235.349990845,30980.5859375,235.349990845,32149.3535156,235.349990845,33453.453125,235.349990845,34864.9921875,235.349990845,36451.9453125,235.349990845,38044.421875,235.349990845,39816.140625,235.349990845,ADM2,124,124,DOM,DOM-ADM2-62336421B53848573,Laguna Salada,ADM2
125,38636.8515625,242.830001831,38394.9335938,242.800003052,38336.9375,242.800003052,38586.6289062,242.800003052,38363.6796875,242.800003052,38271.1484375,242.800003052,38158.5546875,242.800003052,38021.0234375,242.800003052,38281.6328125,242.800003052,37817.5585938,242.800003052,37832.1796875,242.800003052,37780.78125,242.800003052,38089.125,242.800003052,37793.0078125,242.800003052,37868.7304688,242.800003052,37946.3007812,242.800003052,37862.3164062,242.800003052,37811.28125,242.800003052,37755.5195312,242.800003052,37750.2382812,242.800003052,37673.8203125,242.800003052,ADM2,125,125,DOM,DOM-ADM2-62336421B19557401,La Mata,ADM2
126,45406.1523438,796.329956055,44849.609375,796.329956055,44270.71875,796.329956055,44492.7265625,796.329956055,44256.5585938,796.329956055,44086.7695312,796.329956055,44100.3476562,796.329956055,44130.0742188,796.329956055,44189.859375,796.329956055,44405.046875,796.329956055,44581.7265625,796.329956055,45387.34375,796.329956055,44997.2265625,796.329956055,45528.78125,796.329956055,45927.1875,796.329956055,46397.5195312,796.329956055,46923.1484375,796.329956055,47437.0976562,796.329956055,48108.7734375,796.329956055,48719.6953125,796.329956055,49408.9140625,796.329956055,ADM2,126,126,DOM,DOM-ADM2-62336421B25639395,Las Matas De Farfán,ADM2
127,12897.5996094,141.839996338,13301.1220703,141.839996338,14321.2421875,141.839996338,13841.7851562,141.839996338,15512.3417969,141.839996338,15057.4746094,141.839996338,16082.4306641,141.839996338,17385.1054688,141.839996338,16876.8007812,141.839996338,18664.3203125,141.839996338,19212.3046875,141.839996338,19854.2773438,141.839996338,19954.8730469,141.839996338,20788.9804688,141.839996338,21672.453125,141.839996338,22435.6445312,141.839996338,23461.2363281,141.839996338,24356.3945312,141.839996338,25287.34375,141.839996338,26246.6992188,141.839996338,27196.6191406,141.839996338,ADM2,127,127,DOM,DOM-ADM2-62336421B61036746,Las Terrenas,ADM2
128,15499.0507812,312.400024414,15650.4414062,312.400024414,15794.2275391,312.400024414,15583.1933594,312.400024414,15887.203125,312.400024414,15882.7177734,312.400024414,15918.2119141,312.400024414,16210.8769531,312.400024414,16116.8457031,312.400024414,15957.9414062,312.400024414,16220.7929688,312.400024414,16248.9316406,312.400024414,16615.1679688,312.400024414,16709.4375,312.400024414,16771.4296875,312.400024414,16784.3515625,312.400024414,16841.0878906,312.400024414,16827.5488281,312.400024414,16957.6210938,312.400024414,17013.2773438,312.400024414,17069.5625,312.400024414,ADM2,128,128,DOM,DOM-ADM2-62336421B77895209,Loma De Cabrera,ADM2
129,53944.5859375,684.730041504,55323.8125,684.730041504,58731.9257812,684.730041504,57223.671875,684.730041504,62216.6875,684.730041504,60491.2851562,684.730041504,63933.90625,684.730041504,68108.9453125,684.730041504,66428.9765625,684.730041504,70470.6640625,684.730041504,73044.265625,684.730041504,75265.8125,684.730041504,77461.828125,684.730041504,79821.140625,684.730041504,82360.953125,684.730041504,85219.078125,684.730041504,88274.296875,684.730041504,91288.8125,684.730041504,94521.40625,684.730041504,97892.25,684.730041504,101243.4375,684.730041504,ADM2,129,129,DOM,DOM-ADM2-62336421B31474430,Nagua,ADM2
130,7715.05224609,190.950012207,7651.36621094,190.950012207,7478.41015625,190.950012207,7515.94238281,190.950012207,7284.28125,190.950012207,7313.65917969,190.950012207,7218.22265625,190.950012207,7092.27929688,190.950012207,7183.6640625,190.950012207,7057.40234375,190.950012207,6966.82910156,190.950012207,6653.85449219,190.950012207,6689.47216797,190.950012207,6618.30664062,190.950012207,6580.0859375,190.950012207,6749.0078125,190.950012207,6701.22412109,190.950012207,6645.78808594,190.950012207,6578.8046875,190.950012207,6545.68652344,190.950012207,6458.53710938,190.950012207,ADM2,130,130,DOM,DOM-ADM2-62336421B98396561,Partido,ADM2
131,6621.94677734,688.709960938,6650.50683594,688.709960938,6893.67480469,688.709960938,6748.8828125,688.709960938,7167.79345703,688.709960938,7024.51757812,688.709960938,7266.51269531,688.709960938,7627.39160156,688.709960938,7459.49511719,688.709960938,7907.74267578,688.709960938,8078.04199219,688.709960938,8399.97949219,688.709960938,8579.02929688,688.709960938,8841.23144531,688.709960938,9229.921875,688.709960938,9728.765625,688.709960938,9879.65527344,688.709960938,10301.4990234,688.709960938,10734.8320312,688.709960938,11229.84375,688.709960938,11742.7578125,688.709960938,ADM2,131,131,DOM,DOM-ADM2-62336421B52873509,Pedro Santana,ADM2
132,18807.4375,550.0,18007.234375,550.0,16540.3066406,550.0,17168.5214844,550.0,15150.4101562,550.0,15822.6367188,550.0,14580.3486328,550.0,13412.7167969,550.0,13990.3183594,550.0,12827.5390625,550.0,12385.3710938,550.0,11854.0234375,550.0,11524.2929688,550.0,11195.6181641,550.0,10694.4628906,550.0,10309.3242188,550.0,10000.9785156,550.0,9643.84179688,550.0,9335.98632812,550.0,9010.53515625,550.0,8707.6796875,550.0,ADM2,132,132,DOM,DOM-ADM2-62336421B63250124,Duvergé,ADM2
133,20047.375,144.670013428,19701.9765625,144.670013428,18270.4960938,144.670013428,19117.1210938,144.670013428,17603.9042969,144.670013428,18172.0429688,144.670013428,16975.4296875,144.670013428,16267.5869141,144.670013428,16495.2207031,144.670013428,15821.7646484,144.670013428,15318.2753906,144.670013428,14931.4267578,144.670013428,15410.4238281,144.670013428,14881.78125,144.670013428,14131.8066406,144.670013428,13590.6142578,144.670013428,13417.1640625,144.670013428,13180.6484375,144.670013428,12823.3007812,144.670013428,12559.4765625,144.670013428,12304.3125,144.670013428,ADM2,133,133,DOM,DOM-ADM2-62336421B77441659,Sabana Yegua,ADM2
134,44850.8984375,514.950012207,45577.5,514.950012207,46899.578125,514.950012207,46102.25,514.950012207,48317.6953125,514.950012207,47381.21875,514.950012207,48863.4960938,514.950012207,50445.7109375,514.950012207,49725.7265625,514.950012207,50208.7578125,514.950012207,51265.8476562,514.950012207,51715.5703125,514.950012207,52324.5078125,514.950012207,52864.7695312,514.950012207,53769.4101562,514.950012207,54765.6328125,514.950012207,55376.7578125,514.950012207,56172.359375,514.950012207,57083.8007812,514.950012207,57779.328125,514.950012207,58851.296875,514.950012207,ADM2,134,134,DOM,DOM-ADM2-62336421B87747262,Samaná,ADM2
135,156503.0625,58.3699989319,163798.25,58.3699989319,177217.453125,58.3699989319,170276.71875,58.3699989319,190745.015625,58.3699989319,183425.421875,58.3699989319,198919.921875,58.3699989319,215347.40625,58.3699989319,206366.71875,58.3699989319,223718.640625,58.3699989319,233350.21875,58.3699989319,242984.34375,58.3699989319,255004.140625,58.3699989319,265873.125,58.3699989319,275437.8125,58.3699989319,286998.84375,58.3699989319,298990.09375,58.3699989319,309817.65625,58.3699989319,324042.5,58.3699989319,338075.84375,58.3699989319,351595.6875,58.3699989319,ADM2,135,135,DOM,DOM-ADM2-62336421B36576591,Los Alcarrizos,ADM2
136,11926.5273438,56.4399986267,12773.6523438,56.4399986267,14695.703125,56.4399986267,13859.9189453,56.4399986267,16968.6074219,56.4399986267,15831.6835938,56.4399986267,18318.6054688,56.4399986267,21605.3300781,56.4399986267,19765.2578125,56.4399986267,23150.0,56.4399986267,25150.4804688,56.4399986267,27470.9453125,56.4399986267,30161.796875,56.4399986267,33070.203125,56.4399986267,36010.4179688,56.4399986267,38872.78125,56.4399986267,42366.0117188,56.4399986267,46463.8671875,56.4399986267,50394.953125,56.4399986267,55003.8710938,56.4399986267,60026.0859375,56.4399986267,ADM2,136,136,DOM,DOM-ADM2-62336421B17006045,Nizao,ADM2
137,9325.625,260.739990234,9169.92382812,260.739990234,8876.05175781,260.739990234,9001.19726562,260.739990234,8561.28125,260.739990234,8745.35546875,260.739990234,8433.11621094,260.739990234,8132.75488281,260.739990234,8277.58007812,260.739990234,8131.11816406,260.739990234,8016.46386719,260.739990234,7852.34960938,260.739990234,7791.43945312,260.739990234,7694.19335938,260.739990234,7535.70800781,260.739990234,7408.859375,260.739990234,7315.24511719,260.739990234,7201.62011719,260.739990234,7117.37060547,260.739990234,6992.92431641,260.739990234,6905.76464844,260.739990234,ADM2,137,137,DOM,DOM-ADM2-62336421B7611430,Polo,ADM2
138,17175.6914062,188.639984131,17240.734375,188.639984131,17437.1054688,188.639984131,17353.2734375,188.639984131,17810.2558594,188.639984131,17476.3789062,188.639984131,17837.0605469,188.639984131,17955.734375,188.639984131,17842.4609375,188.639984131,17969.2167969,188.639984131,17987.6757812,188.639984131,18126.6894531,188.639984131,18042.7636719,188.639984131,17808.6386719,188.639984131,18136.6386719,188.639984131,18473.8652344,188.639984131,18537.9785156,188.639984131,18571.4335938,188.639984131,18651.484375,188.639984131,18815.5390625,188.639984131,18879.8476562,188.639984131,ADM2,138,138,DOM,DOM-ADM2-62336421B86885118,Quisqueya,ADM2
139,7766.28125,336.790008545,7727.31738281,336.790008545,7608.55859375,336.790008545,7745.96728516,336.790008545,7425.98876953,336.790008545,7514.57226562,336.790008545,7310.92773438,336.790008545,7399.10546875,336.790008545,7269.40625,336.790008545,7174.60644531,336.790008545,6898.58789062,336.790008545,6967.93505859,336.790008545,7469.55712891,336.790008545,7467.37890625,336.790008545,7465.75683594,336.790008545,7465.36083984,336.790008545,7479.97705078,336.790008545,7632.65185547,336.790008545,7388.69726562,336.790008545,7448.10449219,336.790008545,7681.82226562,336.790008545,ADM2,139,139,DOM,DOM-ADM2-62336421B61942165,Bánica,ADM2
140,inf,830.159973145,75483.28125,821.159973145,76084.9375,821.159973145,75707.46875,821.159973145,76522.65625,821.159973145,76532.8125,821.159973145,76756.578125,821.159973145,77338.765625,821.159973145,76904.578125,821.159973145,77604.625,821.159973145,78252.8359375,821.159973145,78390.21875,821.159973145,78320.609375,821.159973145,78792.8671875,821.159973145,79119.1953125,821.159973145,79316.734375,821.159973145,79566.171875,821.159973145,79895.28125,821.159973145,80214.8203125,821.159973145,80522.15625,821.159973145,80849.9921875,821.159973145,ADM2,140,140,DOM,DOM-ADM2-62336421B31758030,Cotuí,ADM2
141,33772.5,356.309997559,34338.9570312,356.309997559,36457.2578125,356.309997559,35564.53125,356.309997559,38448.3359375,356.309997559,37361.7929688,356.309997559,39495.2226562,356.309997559,41910.8359375,356.309997559,40554.1054688,356.309997559,43268.4296875,356.309997559,44700.4414062,356.309997559,45836.3476562,356.309997559,47639.3554688,356.309997559,48922.515625,356.309997559,50201.953125,356.309997559,51665.890625,356.309997559,53080.2929688,356.309997559,54614.4609375,356.309997559,56329.4648438,356.309997559,57906.5820312,356.309997559,59659.0390625,356.309997559,ADM2,141,141,DOM,DOM-ADM2-62336421B17742837,San Antonio De Guerra,ADM2
142,207196.75,271.979980469,207980.421875,271.979980469,210362.921875,271.979980469,209216.0,271.979980469,213664.25,271.979980469,212295.625,271.979980469,215978.90625,271.979980469,218761.5,271.979980469,217936.53125,271.979980469,220050.34375,271.979980469,221115.125,271.979980469,223744.40625,271.979980469,225910.25,271.979980469,227910.328125,271.979980469,229389.921875,271.979980469,230203.171875,271.979980469,232821.40625,271.979980469,235159.5625,271.979980469,236676.90625,271.979980469,238322.421875,271.979980469,240055.59375,271.979980469,ADM2,142,142,DOM,DOM-ADM2-62336421B88875319,San Cristóbal,ADM2
143,6060.67675781,113.800003052,6057.88134766,113.800003052,5915.43017578,113.800003052,5957.30566406,113.800003052,5647.72167969,113.800003052,5818.75146484,113.800003052,5734.83105469,113.800003052,5601.015625,113.800003052,5645.08496094,113.800003052,5776.76074219,113.800003052,5502.64648438,113.800003052,5471.34570312,113.800003052,5456.15234375,113.800003052,5419.36376953,113.800003052,5341.22949219,113.800003052,5240.0,113.800003052,5163.49804688,113.800003052,5113.29785156,113.800003052,5075.76220703,113.800003052,5011.73730469,113.800003052,4964.04589844,113.800003052,ADM2,143,143,DOM,DOM-ADM2-62336421B70674137,El Pino,ADM2
144,29065.1191406,220.190002441,29415.0019531,220.190002441,29838.7324219,220.190002441,29508.4511719,220.190002441,30052.6328125,220.190002441,30036.28125,220.190002441,30501.4433594,220.190002441,31213.25,220.190002441,30461.7246094,220.190002441,31175.8847656,220.190002441,31367.6484375,220.190002441,31520.8671875,220.190002441,31815.046875,220.190002441,31928.8730469,220.190002441,32038.3222656,220.190002441,31860.2109375,220.190002441,31966.5117188,220.190002441,32149.8417969,220.190002441,32483.7402344,220.190002441,32702.2109375,220.190002441,32975.8476562,220.190002441,ADM2,144,144,DOM,DOM-ADM2-62336421B73807904,Cambita Garabitos,ADM2
145,inf,172.980010986,10808.6083984,171.300003052,10647.4023438,171.300003052,10353.7890625,171.300003052,10492.0107422,171.300003052,10549.9335938,171.300003052,10314.3535156,171.300003052,10001.8076172,171.300003052,10188.9746094,171.300003052,10116.4101562,171.300003052,9933.50390625,171.300003052,9889.015625,171.300003052,9944.17285156,171.300003052,9937.26953125,171.300003052,9779.625,171.300003052,9699.97460938,171.300003052,9687.82617188,171.300003052,9658.81152344,171.300003052,9531.16894531,171.300003052,9475.22265625,171.300003052,9380.38085938,171.300003052,ADM2,145,145,DOM,DOM-ADM2-62336421B61891131,Villa Jaragua,ADM2
146,10610.6845703,314.679992676,10660.6875,314.679992676,10599.921875,314.679992676,10442.4882812,314.679992676,10371.0976562,314.679992676,10430.03125,314.679992676,10441.5175781,314.679992676,10449.2841797,314.679992676,10447.5097656,314.679992676,10435.9433594,314.679992676,10577.578125,314.679992676,10374.9833984,314.679992676,10415.4082031,314.679992676,10334.796875,314.679992676,10387.5332031,314.679992676,10364.6044922,314.679992676,10276.6728516,314.679992676,10213.8886719,314.679992676,10322.7851562,314.679992676,10323.2890625,314.679992676,10397.1171875,314.679992676,ADM2,146,146,DOM,DOM-ADM2-62336421B69759529,Ramón Santana,ADM2
147,9929.45410156,67.0599975586,10294.3398438,67.0599975586,10418.8222656,67.0599975586,9906.76367188,67.0599975586,10980.4609375,67.0599975586,10614.7597656,67.0599975586,11092.0654297,67.0599975586,11612.0664062,67.0599975586,11458.6757812,67.0599975586,11342.2373047,67.0599975586,11475.3496094,67.0599975586,11867.4335938,67.0599975586,12270.8300781,67.0599975586,12671.3251953,67.0599975586,13202.46875,67.0599975586,13712.5947266,67.0599975586,14484.1103516,67.0599975586,14949.1757812,67.0599975586,15716.0302734,67.0599975586,16335.9472656,67.0599975586,17085.6328125,67.0599975586,ADM2,147,147,DOM,DOM-ADM2-62336421B8788314,Fundación,ADM2
148,18754.9960938,340.079986572,18746.078125,340.079986572,19020.2714844,340.079986572,18686.171875,340.079986572,19735.53125,340.079986572,19353.8242188,340.079986572,20150.4023438,340.079986572,20950.4492188,340.079986572,20428.0058594,340.079986572,21617.8867188,340.079986572,22166.3125,340.079986572,23047.1582031,340.079986572,23708.4785156,340.079986572,24645.7539062,340.079986572,25675.9726562,340.079986572,26818.953125,340.079986572,28099.2070312,340.079986572,29525.1640625,340.079986572,31035.5292969,340.079986572,32754.078125,340.079986572,34570.3867188,340.079986572,ADM2,148,148,DOM,DOM-ADM2-62336421B85341046,Cabrera,ADM2
149,inf,152.950012207,12378.0947266,149.740005493,12467.3417969,149.740005493,12408.9824219,149.740005493,12453.7392578,149.740005493,12567.7587891,149.740005493,12708.234375,149.740005493,13099.8759766,149.740005493,12783.8466797,149.740005493,13166.0556641,149.740005493,13387.5107422,149.740005493,13397.8828125,149.740005493,13410.7304688,149.740005493,13459.0351562,149.740005493,13645.5585938,149.740005493,13821.8984375,149.740005493,13825.3447266,149.740005493,13919.2460938,149.740005493,14009.3203125,149.740005493,14096.9501953,149.740005493,14228.1083984,149.740005493,ADM2,149,149,DOM,DOM-ADM2-62336421B43109836,Cabral,ADM2
150,8149.76464844,205.820007324,8094.98681641,205.820007324,7943.78466797,205.820007324,8028.65527344,205.820007324,7816.45605469,205.820007324,7879.70410156,205.820007324,7725.85888672,205.820007324,7461.96826172,205.820007324,7584.48730469,205.820007324,7410.05566406,205.820007324,7243.94824219,205.820007324,7166.71630859,205.820007324,6979.671875,205.820007324,6906.80908203,205.820007324,6809.01953125,205.820007324,6659.02978516,205.820007324,6602.48291016,205.820007324,6518.00634766,205.820007324,6449.7109375,205.820007324,6387.66601562,205.820007324,6319.09667969,205.820007324,ADM2,150,150,DOM,DOM-ADM2-62336421B45032400,El Valle,ADM2
151,11938.1640625,404.839996338,11829.9814453,404.839996338,11910.5224609,404.839996338,11927.4609375,404.839996338,11945.1083984,404.839996338,11868.9882812,404.839996338,12014.2148438,404.839996338,11909.6982422,404.839996338,12067.4511719,404.839996338,11888.5957031,404.839996338,11845.03125,404.839996338,11887.3222656,404.839996338,11604.671875,404.839996338,11650.2705078,404.839996338,11665.1220703,404.839996338,11611.0292969,404.839996338,11589.1279297,404.839996338,11590.1923828,404.839996338,11607.3095703,404.839996338,11628.328125,404.839996338,11641.8505859,404.839996338,ADM2,151,151,DOM,DOM-ADM2-62336421B29341244,Enriquillo,ADM2
152,618043.8125,544.460021973,620267.6875,544.460021973,626012.8125,544.460021973,622207.6875,544.460021973,634895.8125,544.460021973,629784.5625,544.460021973,639952.3125,544.460021973,650889.875,544.460021973,645914.1875,544.460021973,657432.4375,544.460021973,665051.5625,544.460021973,670929.5,544.460021973,678879.5625,544.460021973,685869.4375,544.460021973,693035.1875,544.460021973,701170.1875,544.460021973,709485.1875,544.460021973,718627.375,544.460021973,727124.875,544.460021973,736695.875,544.460021973,745422.0,544.460021973,ADM2,152,152,DOM,DOM-ADM2-62336421B20435459,Santiago,ADM2
153,7693.08105469,56.5400009155,7996.83837891,56.5400009155,8364.7265625,56.5400009155,8188.50634766,56.5400009155,8776.78613281,56.5400009155,8795.86523438,56.5400009155,9079.29003906,56.5400009155,9748.3125,56.5400009155,9466.89257812,56.5400009155,9994.02929688,56.5400009155,10328.0683594,56.5400009155,10600.1611328,56.5400009155,10871.5585938,56.5400009155,11224.6503906,56.5400009155,11532.3574219,56.5400009155,11881.6679688,56.5400009155,12240.4199219,56.5400009155,12603.2919922,56.5400009155,13097.5507812,56.5400009155,13462.9277344,56.5400009155,13935.3144531,56.5400009155,ADM2,153,153,DOM,DOM-ADM2-62336421B40601852,Baitoa,ADM2
154,15248.046875,1312.77001953,16198.0029297,1312.77001953,18268.6738281,1312.77001953,17478.4648438,1312.77001953,20368.6816406,1312.77001953,19294.234375,1312.77001953,21725.5117188,1312.77001953,24480.7402344,1312.77001953,23020.1015625,1312.77001953,26489.9648438,1312.77001953,27747.6015625,1312.77001953,29967.9746094,1312.77001953,32205.6621094,1312.77001953,34422.7695312,1312.77001953,37019.328125,1312.77001953,39374.0859375,1312.77001953,41738.5703125,1312.77001953,44777.359375,1312.77001953,47687.609375,1312.77001953,50873.5546875,1312.77001953,54647.34375,1312.77001953,ADM2,154,154,DOM,DOM-ADM2-62336421B19983301,Pedernales,ADM2
155,27.4522666931,52.8100013733,26.553768158,52.7799987793,33.3373451233,52.7799987793,29.0338535309,52.7799987793,36.5397033691,52.7799987793,35.5737228394,52.7799987793,41.7920951843,52.7799987793,49.7412643433,52.7799987793,43.2881965637,52.7799987793,63.6719398499,52.7799987793,62.7119407654,52.7799987793,78.8809356689,52.7799987793,69.7219543457,52.7799987793,67.9205780029,52.7799987793,77.4139785767,52.7799987793,86.1383132935,52.7799987793,87.7152938843,52.7799987793,90.3193664551,52.7799987793,109.074546814,52.7799987793,113.375511169,52.7799987793,126.610687256,52.7799987793,ADM2,155,155,DOM,DOM-ADM2-62336421B72338099,Isla Beata,ADM2
156,106885.914062,193.940002441,108851.195312,193.940002441,114456.085938,193.940002441,111949.578125,193.940002441,119197.773438,193.940002441,116550.851562,193.940002441,121916.828125,193.940002441,127917.679688,193.940002441,125441.03125,193.940002441,131265.984375,193.940002441,134572.3125,193.940002441,137591.96875,193.940002441,140811.78125,193.940002441,143807.703125,193.940002441,147013.765625,193.940002441,150117.59375,193.940002441,153832.28125,193.940002441,158380.875,193.940002441,161555.703125,193.940002441,165448.09375,193.940002441,169269.328125,193.940002441,ADM2,156,156,DOM,DOM-ADM2-62336421B10748634,La Romana,ADM2
157,831.317626953,136.589996338,1242.26318359,136.559997559,1210.6776123,136.559997559,999.414367676,136.559997559,1105.40234375,136.559997559,1148.5032959,136.559997559,1189.8034668,136.559997559,1398.29064941,136.559997559,1103.02124023,136.559997559,1468.11169434,136.559997559,1388.23925781,136.559997559,1196.95947266,136.559997559,1569.06958008,136.559997559,1582.42590332,136.559997559,1924.99682617,136.559997559,2104.55566406,136.559997559,1997.41650391,136.559997559,1931.73242188,136.559997559,2042.94360352,136.559997559,2006.15869141,136.559997559,2159.08203125,136.559997559,ADM2,157,157,DOM,DOM-ADM2-62336421B42885380,Isla Saona,ADM2
158,209.728637695,11.5400009155,277.456634521,11.5400009155,250.226974487,11.5400009155,257.666229248,11.5400009155,227.625488281,11.5400009155,242.554718018,11.5400009155,220.150527954,11.5400009155,249.737640381,11.5400009155,244.760818481,11.5400009155,370.745513916,11.5400009155,554.870727539,11.5400009155,349.489074707,11.5400009155,311.70300293,11.5400009155,304.112060547,11.5400009155,355.788330078,11.5400009155,389.052185059,11.5400009155,339.188720703,11.5400009155,315.339538574,11.5400009155,358.027313232,11.5400009155,347.841796875,11.5400009155,377.290496826,11.5400009155,ADM2,158,158,DOM,DOM-ADM2-62336421B10375685,Isla Catalina,ADM2
159,45563.625,54.3699989319,45702.1953125,54.3699989319,48841.0742188,54.3699989319,48744.1835938,54.3699989319,52321.671875,54.3699989319,49615.3164062,54.3699989319,53622.3710938,54.3699989319,54719.8710938,54.3699989319,53751.1289062,54.3699989319,55365.1796875,54.3699989319,54639.765625,54.3699989319,55413.8867188,54.3699989319,54730.3046875,54.3699989319,56544.8632812,54.3699989319,55975.4296875,54.3699989319,58652.0585938,54.3699989319,60370.2304688,54.3699989319,61507.6015625,54.3699989319,63251.2382812,54.3699989319,64889.9609375,54.3699989319,67187.7890625,54.3699989319,ADM2,159,159,DOM,DOM-ADM2-62336421B32197612,San Luis,ADM2
160,62141.4414062,186.389984131,62876.71875,186.389984131,64238.65625,186.389984131,62545.578125,186.389984131,67623.84375,186.389984131,65637.8515625,186.389984131,69085.46875,186.389984131,71755.7421875,186.389984131,70825.28125,186.389984131,70883.1640625,186.389984131,72928.7109375,186.389984131,74754.515625,186.389984131,77995.3125,186.389984131,78869.7421875,186.389984131,81556.546875,186.389984131,83240.2578125,186.389984131,84292.1875,186.389984131,86342.5625,186.389984131,87863.3203125,186.389984131,89389.03125,186.389984131,92006.0546875,186.389984131,ADM2,160,160,DOM,DOM-ADM2-62336421B94417177,San Victor,ADM2
